pid,date,segment,countepisodesedentarybout,sumsteps,datetime
INS-W_1077,2021-05-05,afternoon,15.0,488.0,2021-05-05 11:59:59
INS-W_1077,2021-05-05,evening,14.0,584.0,2021-05-05 17:59:59
INS-W_1077,2021-05-05,morning,8.0,363.0,2021-05-05 05:59:59
INS-W_1077,2021-05-05,night,17.0,532.0,2021-05-05 23:59:59
INS-W_1077,2021-05-06,afternoon,12.0,501.0,2021-05-06 11:59:59
INS-W_1077,2021-05-06,evening,21.0,724.0,2021-05-06 17:59:59
INS-W_1077,2021-05-06,morning,4.0,113.0,2021-05-06 05:59:59
INS-W_1077,2021-05-06,night,11.0,350.0,2021-05-06 23:59:59
INS-W_1077,2021-05-07,afternoon,7.0,263.0,2021-05-07 11:59:59
INS-W_1077,2021-05-07,evening,12.0,485.0,2021-05-07 17:59:59
INS-W_1077,2021-05-07,morning,5.0,112.0,2021-05-07 05:59:59
INS-W_1077,2021-05-07,night,12.0,633.0,2021-05-07 23:59:59
INS-W_1077,2021-05-08,afternoon,16.0,760.0,2021-05-08 11:59:59
INS-W_1077,2021-05-08,evening,16.0,501.0,2021-05-08 17:59:59
INS-W_1077,2021-05-08,morning,1.0,27.0,2021-05-08 05:59:59
INS-W_1077,2021-05-08,night,3.0,121.0,2021-05-08 23:59:59
INS-W_1077,2021-05-09,afternoon,22.0,934.0,2021-05-09 11:59:59
INS-W_1077,2021-05-09,evening,18.0,744.0,2021-05-09 17:59:59
INS-W_1077,2021-05-09,morning,5.0,206.0,2021-05-09 05:59:59
INS-W_1077,2021-05-09,night,23.0,719.0,2021-05-09 23:59:59
INS-W_1077,2021-05-10,afternoon,10.0,624.0,2021-05-10 11:59:59
INS-W_1077,2021-05-10,evening,10.0,293.0,2021-05-10 17:59:59
INS-W_1077,2021-05-10,morning,12.0,725.0,2021-05-10 05:59:59
INS-W_1077,2021-05-10,night,9.0,400.0,2021-05-10 23:59:59
INS-W_1077,2021-05-11,afternoon,13.0,1121.0,2021-05-11 11:59:59
INS-W_1077,2021-05-11,evening,29.0,1383.0,2021-05-11 17:59:59
INS-W_1077,2021-05-11,morning,7.0,190.0,2021-05-11 05:59:59
INS-W_1077,2021-05-11,night,9.0,257.0,2021-05-11 23:59:59
INS-W_1077,2021-05-12,afternoon,7.0,192.0,2021-05-12 11:59:59
INS-W_1077,2021-05-12,evening,29.0,1184.0,2021-05-12 17:59:59
INS-W_1077,2021-05-12,morning,7.0,248.0,2021-05-12 05:59:59
INS-W_1077,2021-05-12,night,9.0,341.0,2021-05-12 23:59:59
INS-W_1077,2021-05-13,afternoon,24.0,2607.0,2021-05-13 11:59:59
INS-W_1077,2021-05-13,evening,12.0,735.0,2021-05-13 17:59:59
INS-W_1077,2021-05-13,morning,15.0,549.0,2021-05-13 05:59:59
INS-W_1077,2021-05-13,night,2.0,16.0,2021-05-13 23:59:59
INS-W_1077,2021-05-14,afternoon,14.0,624.0,2021-05-14 11:59:59
INS-W_1077,2021-05-14,evening,10.0,392.0,2021-05-14 17:59:59
INS-W_1077,2021-05-14,morning,9.0,386.0,2021-05-14 05:59:59
INS-W_1077,2021-05-14,night,10.0,466.0,2021-05-14 23:59:59
INS-W_1077,2021-05-15,afternoon,7.0,248.0,2021-05-15 11:59:59
INS-W_1077,2021-05-15,evening,1.0,0.0,2021-05-15 17:59:59
INS-W_1077,2021-05-15,morning,4.0,299.0,2021-05-15 05:59:59
INS-W_1077,2021-05-15,night,8.0,329.0,2021-05-15 23:59:59
INS-W_1077,2021-05-16,afternoon,1.0,5.0,2021-05-16 11:59:59
INS-W_1077,2021-05-16,evening,7.0,167.0,2021-05-16 17:59:59
INS-W_1077,2021-05-16,morning,1.0,0.0,2021-05-16 05:59:59
INS-W_1077,2021-05-16,night,1.0,0.0,2021-05-16 23:59:59
INS-W_1077,2021-05-17,afternoon,16.0,910.0,2021-05-17 11:59:59
INS-W_1077,2021-05-17,evening,17.0,691.0,2021-05-17 17:59:59
INS-W_1077,2021-05-17,morning,10.0,521.0,2021-05-17 05:59:59
INS-W_1077,2021-05-17,night,6.0,334.0,2021-05-17 23:59:59
INS-W_1077,2021-05-18,afternoon,29.0,3014.0,2021-05-18 11:59:59
INS-W_1077,2021-05-18,evening,9.0,1392.0,2021-05-18 17:59:59
INS-W_1077,2021-05-18,morning,8.0,342.0,2021-05-18 05:59:59
INS-W_1077,2021-05-18,night,4.0,104.0,2021-05-18 23:59:59
INS-W_1077,2021-05-19,afternoon,16.0,1692.0,2021-05-19 11:59:59
INS-W_1077,2021-05-19,evening,10.0,363.0,2021-05-19 17:59:59
INS-W_1077,2021-05-19,morning,2.0,62.0,2021-05-19 05:59:59
INS-W_1077,2021-05-19,night,2.0,190.0,2021-05-19 23:59:59
INS-W_1077,2021-05-20,afternoon,9.0,432.0,2021-05-20 11:59:59
INS-W_1077,2021-05-20,evening,15.0,2361.0,2021-05-20 17:59:59
INS-W_1077,2021-05-20,morning,7.0,669.0,2021-05-20 05:59:59
INS-W_1077,2021-05-20,night,3.0,165.0,2021-05-20 23:59:59
INS-W_1077,2021-05-21,afternoon,14.0,1965.0,2021-05-21 11:59:59
INS-W_1077,2021-05-21,evening,6.0,662.0,2021-05-21 17:59:59
INS-W_1077,2021-05-21,morning,11.0,1817.0,2021-05-21 05:59:59
INS-W_1077,2021-05-21,night,5.0,357.0,2021-05-21 23:59:59
INS-W_1077,2021-05-22,afternoon,11.0,857.0,2021-05-22 11:59:59
INS-W_1077,2021-05-22,evening,16.0,1652.0,2021-05-22 17:59:59
INS-W_1077,2021-05-22,morning,2.0,24.0,2021-05-22 05:59:59
INS-W_1077,2021-05-22,night,2.0,74.0,2021-05-22 23:59:59
INS-W_1077,2021-05-23,afternoon,23.0,5780.0,2021-05-23 11:59:59
INS-W_1077,2021-05-23,evening,14.0,1836.0,2021-05-23 17:59:59
INS-W_1077,2021-05-23,morning,1.0,14.0,2021-05-23 05:59:59
INS-W_1077,2021-05-23,night,2.0,638.0,2021-05-23 23:59:59
INS-W_1077,2021-05-24,afternoon,24.0,4594.0,2021-05-24 11:59:59
INS-W_1077,2021-05-24,evening,8.0,1268.0,2021-05-24 17:59:59
INS-W_1077,2021-05-24,morning,11.0,882.0,2021-05-24 05:59:59
INS-W_1077,2021-05-24,night,4.0,150.0,2021-05-24 23:59:59
INS-W_1077,2021-05-25,afternoon,18.0,970.0,2021-05-25 11:59:59
INS-W_1077,2021-05-25,evening,14.0,829.0,2021-05-25 17:59:59
INS-W_1077,2021-05-25,morning,22.0,1369.0,2021-05-25 05:59:59
INS-W_1077,2021-05-25,night,2.0,10.0,2021-05-25 23:59:59
INS-W_1077,2021-05-26,afternoon,11.0,1174.0,2021-05-26 11:59:59
INS-W_1077,2021-05-26,evening,12.0,624.0,2021-05-26 17:59:59
INS-W_1077,2021-05-26,morning,4.0,304.0,2021-05-26 05:59:59
INS-W_1077,2021-05-26,night,2.0,42.0,2021-05-26 23:59:59
INS-W_1077,2021-05-27,afternoon,13.0,1001.0,2021-05-27 11:59:59
INS-W_1077,2021-05-27,evening,13.0,1007.0,2021-05-27 17:59:59
INS-W_1077,2021-05-27,morning,4.0,98.0,2021-05-27 05:59:59
INS-W_1077,2021-05-27,night,1.0,20.0,2021-05-27 23:59:59
INS-W_1077,2021-05-28,afternoon,14.0,5772.0,2021-05-28 11:59:59
INS-W_1077,2021-05-28,evening,43.0,3203.0,2021-05-28 17:59:59
INS-W_1077,2021-05-28,morning,1.0,16.0,2021-05-28 05:59:59
INS-W_1077,2021-05-28,night,3.0,99.0,2021-05-28 23:59:59
INS-W_1077,2021-05-29,afternoon,15.0,9693.0,2021-05-29 11:59:59
INS-W_1077,2021-05-29,evening,20.0,6846.0,2021-05-29 17:59:59
INS-W_1077,2021-05-29,morning,7.0,317.0,2021-05-29 05:59:59
INS-W_1077,2021-05-29,night,5.0,714.0,2021-05-29 23:59:59
INS-W_1077,2021-05-30,afternoon,29.0,3773.0,2021-05-30 11:59:59
INS-W_1077,2021-05-30,evening,9.0,576.0,2021-05-30 17:59:59
INS-W_1077,2021-05-30,morning,1.0,22.0,2021-05-30 05:59:59
INS-W_1077,2021-05-30,night,5.0,140.0,2021-05-30 23:59:59
INS-W_1077,2021-05-31,afternoon,14.0,3616.0,2021-05-31 11:59:59
INS-W_1077,2021-05-31,evening,21.0,8358.0,2021-05-31 17:59:59
INS-W_1077,2021-05-31,morning,19.0,2607.0,2021-05-31 05:59:59
INS-W_1077,2021-05-31,night,3.0,41.0,2021-05-31 23:59:59
INS-W_1077,2021-06-01,afternoon,26.0,2239.0,2021-06-01 11:59:59
INS-W_1077,2021-06-01,evening,15.0,1506.0,2021-06-01 17:59:59
INS-W_1077,2021-06-01,morning,6.0,152.0,2021-06-01 05:59:59
INS-W_1077,2021-06-01,night,9.0,489.0,2021-06-01 23:59:59
INS-W_1077,2021-06-02,afternoon,14.0,843.0,2021-06-02 11:59:59
INS-W_1077,2021-06-02,evening,19.0,1177.0,2021-06-02 17:59:59
INS-W_1077,2021-06-02,morning,15.0,3209.0,2021-06-02 05:59:59
INS-W_1077,2021-06-02,night,6.0,226.0,2021-06-02 23:59:59
INS-W_1077,2021-06-03,afternoon,37.0,1956.0,2021-06-03 11:59:59
INS-W_1077,2021-06-03,evening,14.0,889.0,2021-06-03 17:59:59
INS-W_1077,2021-06-03,morning,10.0,2093.0,2021-06-03 05:59:59
INS-W_1077,2021-06-03,night,7.0,172.0,2021-06-03 23:59:59
INS-W_1077,2021-06-04,afternoon,15.0,962.0,2021-06-04 11:59:59
INS-W_1077,2021-06-04,evening,23.0,1993.0,2021-06-04 17:59:59
INS-W_1077,2021-06-04,morning,11.0,3853.0,2021-06-04 05:59:59
INS-W_1077,2021-06-04,night,5.0,89.0,2021-06-04 23:59:59
INS-W_1077,2021-06-05,afternoon,27.0,6722.0,2021-06-05 11:59:59
INS-W_1077,2021-06-05,evening,2.0,79.0,2021-06-05 17:59:59
INS-W_1077,2021-06-05,morning,4.0,720.0,2021-06-05 05:59:59
INS-W_1077,2021-06-05,night,2.0,24.0,2021-06-05 23:59:59
INS-W_1077,2021-06-06,afternoon,15.0,1833.0,2021-06-06 11:59:59
INS-W_1077,2021-06-06,evening,14.0,580.0,2021-06-06 17:59:59
INS-W_1077,2021-06-06,morning,5.0,107.0,2021-06-06 05:59:59
INS-W_1077,2021-06-06,night,3.0,45.0,2021-06-06 23:59:59
INS-W_923,2021-03-29,afternoon,4.0,72.0,2021-03-29 11:59:59
INS-W_923,2021-03-29,evening,16.0,860.0,2021-03-29 17:59:59
INS-W_923,2021-03-29,morning,1.0,0.0,2021-03-29 05:59:59
INS-W_923,2021-03-29,night,1.0,0.0,2021-03-29 23:59:59
INS-W_923,2021-03-30,afternoon,26.0,5163.0,2021-03-30 11:59:59
INS-W_923,2021-03-30,evening,19.0,853.0,2021-03-30 17:59:59
INS-W_923,2021-03-30,morning,17.0,3281.0,2021-03-30 05:59:59
INS-W_923,2021-03-30,night,6.0,136.0,2021-03-30 23:59:59
INS-W_923,2021-03-31,afternoon,23.0,2071.0,2021-03-31 11:59:59
INS-W_923,2021-03-31,evening,18.0,534.0,2021-03-31 17:59:59
INS-W_923,2021-03-31,morning,17.0,2119.0,2021-03-31 05:59:59
INS-W_923,2021-03-31,night,3.0,33.0,2021-03-31 23:59:59
INS-W_923,2021-04-01,afternoon,26.0,2857.0,2021-04-01 11:59:59
INS-W_923,2021-04-01,evening,20.0,865.0,2021-04-01 17:59:59
INS-W_923,2021-04-01,morning,21.0,1494.0,2021-04-01 05:59:59
INS-W_923,2021-04-01,night,6.0,180.0,2021-04-01 23:59:59
INS-W_923,2021-04-02,afternoon,38.0,6743.0,2021-04-02 11:59:59
INS-W_923,2021-04-02,evening,24.0,3364.0,2021-04-02 17:59:59
INS-W_923,2021-04-02,morning,13.0,1045.0,2021-04-02 05:59:59
INS-W_923,2021-04-02,night,7.0,230.0,2021-04-02 23:59:59
INS-W_923,2021-04-03,afternoon,37.0,5301.0,2021-04-03 11:59:59
INS-W_923,2021-04-03,evening,27.0,5718.0,2021-04-03 17:59:59
INS-W_923,2021-04-03,morning,14.0,1110.0,2021-04-03 05:59:59
INS-W_923,2021-04-03,night,3.0,93.0,2021-04-03 23:59:59
INS-W_923,2021-04-04,afternoon,25.0,1846.0,2021-04-04 11:59:59
INS-W_923,2021-04-04,evening,18.0,2550.0,2021-04-04 17:59:59
INS-W_923,2021-04-04,morning,18.0,962.0,2021-04-04 05:59:59
INS-W_923,2021-04-04,night,10.0,252.0,2021-04-04 23:59:59
INS-W_923,2021-04-05,afternoon,13.0,900.0,2021-04-05 11:59:59
INS-W_923,2021-04-05,evening,16.0,626.0,2021-04-05 17:59:59
INS-W_923,2021-04-05,morning,2.0,20.0,2021-04-05 05:59:59
INS-W_923,2021-04-05,night,1.0,0.0,2021-04-05 23:59:59
INS-W_923,2021-04-06,afternoon,23.0,1238.0,2021-04-06 11:59:59
INS-W_923,2021-04-06,evening,24.0,1030.0,2021-04-06 17:59:59
INS-W_923,2021-04-06,morning,14.0,917.0,2021-04-06 05:59:59
INS-W_923,2021-04-06,night,7.0,120.0,2021-04-06 23:59:59
INS-W_923,2021-04-07,afternoon,40.0,4093.0,2021-04-07 11:59:59
INS-W_923,2021-04-07,evening,23.0,1394.0,2021-04-07 17:59:59
INS-W_923,2021-04-07,morning,23.0,1492.0,2021-04-07 05:59:59
INS-W_923,2021-04-07,night,4.0,124.0,2021-04-07 23:59:59
INS-W_923,2021-04-08,afternoon,26.0,1740.0,2021-04-08 11:59:59
INS-W_923,2021-04-08,evening,24.0,793.0,2021-04-08 17:59:59
INS-W_923,2021-04-08,morning,18.0,894.0,2021-04-08 05:59:59
INS-W_923,2021-04-08,night,4.0,113.0,2021-04-08 23:59:59
INS-W_923,2021-04-09,afternoon,22.0,1877.0,2021-04-09 11:59:59
INS-W_923,2021-04-09,evening,23.0,776.0,2021-04-09 17:59:59
INS-W_923,2021-04-09,morning,21.0,974.0,2021-04-09 05:59:59
INS-W_923,2021-04-09,night,9.0,175.0,2021-04-09 23:59:59
INS-W_923,2021-04-10,afternoon,44.0,5684.0,2021-04-10 11:59:59
INS-W_923,2021-04-10,evening,23.0,903.0,2021-04-10 17:59:59
INS-W_923,2021-04-10,morning,15.0,1331.0,2021-04-10 05:59:59
INS-W_923,2021-04-10,night,5.0,119.0,2021-04-10 23:59:59
INS-W_923,2021-04-11,afternoon,23.0,735.0,2021-04-11 11:59:59
INS-W_923,2021-04-11,evening,30.0,1027.0,2021-04-11 17:59:59
INS-W_923,2021-04-11,morning,20.0,1097.0,2021-04-11 05:59:59
INS-W_923,2021-04-11,night,4.0,95.0,2021-04-11 23:59:59
INS-W_923,2021-04-12,afternoon,9.0,894.0,2021-04-12 11:59:59
INS-W_923,2021-04-12,evening,22.0,577.0,2021-04-12 17:59:59
INS-W_923,2021-04-12,morning,26.0,1321.0,2021-04-12 05:59:59
INS-W_923,2021-04-12,night,4.0,91.0,2021-04-12 23:59:59
INS-W_923,2021-04-13,afternoon,30.0,3221.0,2021-04-13 11:59:59
INS-W_923,2021-04-13,evening,30.0,5019.0,2021-04-13 17:59:59
INS-W_923,2021-04-13,morning,31.0,2281.0,2021-04-13 05:59:59
INS-W_923,2021-04-13,night,4.0,118.0,2021-04-13 23:59:59
INS-W_923,2021-04-14,afternoon,20.0,934.0,2021-04-14 11:59:59
INS-W_923,2021-04-14,evening,21.0,884.0,2021-04-14 17:59:59
INS-W_923,2021-04-14,morning,17.0,1418.0,2021-04-14 05:59:59
INS-W_923,2021-04-14,night,9.0,193.0,2021-04-14 23:59:59
INS-W_923,2021-04-15,afternoon,27.0,1222.0,2021-04-15 11:59:59
INS-W_923,2021-04-15,evening,33.0,3746.0,2021-04-15 17:59:59
INS-W_923,2021-04-15,morning,21.0,989.0,2021-04-15 05:59:59
INS-W_923,2021-04-15,night,6.0,265.0,2021-04-15 23:59:59
INS-W_923,2021-04-16,afternoon,43.0,9753.0,2021-04-16 11:59:59
INS-W_923,2021-04-16,evening,12.0,713.0,2021-04-16 17:59:59
INS-W_923,2021-04-16,morning,24.0,1291.0,2021-04-16 05:59:59
INS-W_923,2021-04-16,night,5.0,100.0,2021-04-16 23:59:59
INS-W_923,2021-04-17,afternoon,40.0,5849.0,2021-04-17 11:59:59
INS-W_923,2021-04-17,evening,24.0,4477.0,2021-04-17 17:59:59
INS-W_923,2021-04-17,morning,31.0,2622.0,2021-04-17 05:59:59
INS-W_923,2021-04-17,night,12.0,359.0,2021-04-17 23:59:59
INS-W_923,2021-04-18,afternoon,27.0,7855.0,2021-04-18 11:59:59
INS-W_923,2021-04-18,evening,32.0,2543.0,2021-04-18 17:59:59
INS-W_923,2021-04-18,morning,44.0,2465.0,2021-04-18 05:59:59
INS-W_923,2021-04-18,night,14.0,426.0,2021-04-18 23:59:59
INS-W_923,2021-04-19,afternoon,18.0,621.0,2021-04-19 11:59:59
INS-W_923,2021-04-19,evening,15.0,370.0,2021-04-19 17:59:59
INS-W_923,2021-04-19,morning,22.0,1607.0,2021-04-19 05:59:59
INS-W_923,2021-04-19,night,1.0,0.0,2021-04-19 23:59:59
INS-W_923,2021-04-20,afternoon,22.0,708.0,2021-04-20 11:59:59
INS-W_923,2021-04-20,evening,16.0,440.0,2021-04-20 17:59:59
INS-W_923,2021-04-20,morning,28.0,1106.0,2021-04-20 05:59:59
INS-W_923,2021-04-20,night,2.0,36.0,2021-04-20 23:59:59
INS-W_923,2021-04-21,afternoon,11.0,234.0,2021-04-21 11:59:59
INS-W_923,2021-04-21,evening,17.0,615.0,2021-04-21 17:59:59
INS-W_923,2021-04-21,morning,1.0,0.0,2021-04-21 05:59:59
INS-W_923,2021-04-21,night,1.0,0.0,2021-04-21 23:59:59
INS-W_923,2021-04-22,afternoon,27.0,5369.0,2021-04-22 11:59:59
INS-W_923,2021-04-22,evening,22.0,629.0,2021-04-22 17:59:59
INS-W_923,2021-04-22,morning,26.0,1355.0,2021-04-22 05:59:59
INS-W_923,2021-04-22,night,3.0,53.0,2021-04-22 23:59:59
INS-W_923,2021-04-23,afternoon,19.0,842.0,2021-04-23 11:59:59
INS-W_923,2021-04-23,evening,18.0,718.0,2021-04-23 17:59:59
INS-W_923,2021-04-23,morning,25.0,937.0,2021-04-23 05:59:59
INS-W_923,2021-04-23,night,2.0,69.0,2021-04-23 23:59:59
INS-W_923,2021-04-24,afternoon,42.0,3029.0,2021-04-24 11:59:59
INS-W_923,2021-04-24,evening,21.0,675.0,2021-04-24 17:59:59
INS-W_923,2021-04-24,morning,23.0,5378.0,2021-04-24 05:59:59
INS-W_923,2021-04-24,night,3.0,131.0,2021-04-24 23:59:59
INS-W_923,2021-04-25,afternoon,19.0,386.0,2021-04-25 11:59:59
INS-W_923,2021-04-25,evening,15.0,485.0,2021-04-25 17:59:59
INS-W_923,2021-04-25,morning,25.0,1071.0,2021-04-25 05:59:59
INS-W_923,2021-04-25,night,8.0,308.0,2021-04-25 23:59:59
INS-W_923,2021-04-26,afternoon,17.0,672.0,2021-04-26 11:59:59
INS-W_923,2021-04-26,evening,22.0,1086.0,2021-04-26 17:59:59
INS-W_923,2021-04-26,morning,20.0,1182.0,2021-04-26 05:59:59
INS-W_923,2021-04-26,night,4.0,54.0,2021-04-26 23:59:59
INS-W_923,2021-04-27,afternoon,22.0,989.0,2021-04-27 11:59:59
INS-W_923,2021-04-27,evening,14.0,391.0,2021-04-27 17:59:59
INS-W_923,2021-04-27,morning,19.0,781.0,2021-04-27 05:59:59
INS-W_923,2021-04-27,night,4.0,56.0,2021-04-27 23:59:59
INS-W_923,2021-04-28,afternoon,13.0,6374.0,2021-04-28 11:59:59
INS-W_923,2021-04-28,evening,15.0,800.0,2021-04-28 17:59:59
INS-W_923,2021-04-28,morning,28.0,2774.0,2021-04-28 05:59:59
INS-W_923,2021-04-28,night,3.0,61.0,2021-04-28 23:59:59
INS-W_923,2021-04-29,afternoon,22.0,776.0,2021-04-29 11:59:59
INS-W_923,2021-04-29,evening,25.0,4222.0,2021-04-29 17:59:59
INS-W_923,2021-04-29,morning,29.0,2375.0,2021-04-29 05:59:59
INS-W_923,2021-04-29,night,9.0,494.0,2021-04-29 23:59:59
INS-W_923,2021-04-30,afternoon,1.0,0.0,2021-04-30 11:59:59
INS-W_923,2021-04-30,evening,1.0,0.0,2021-04-30 17:59:59
INS-W_923,2021-04-30,morning,1.0,0.0,2021-04-30 05:59:59
INS-W_923,2021-04-30,night,8.0,366.0,2021-04-30 23:59:59
INS-W_923,2021-05-01,afternoon,23.0,7805.0,2021-05-01 11:59:59
INS-W_923,2021-05-01,evening,24.0,6001.0,2021-05-01 17:59:59
INS-W_923,2021-05-01,morning,17.0,2675.0,2021-05-01 05:59:59
INS-W_923,2021-05-01,night,1.0,0.0,2021-05-01 23:59:59
INS-W_923,2021-05-02,afternoon,15.0,1000.0,2021-05-02 11:59:59
INS-W_923,2021-05-02,evening,6.0,1178.0,2021-05-02 17:59:59
INS-W_923,2021-05-02,morning,17.0,781.0,2021-05-02 05:59:59
INS-W_923,2021-05-02,night,1.0,12.0,2021-05-02 23:59:59
INS-W_923,2021-05-03,afternoon,44.0,2142.0,2021-05-03 11:59:59
INS-W_923,2021-05-03,evening,18.0,601.0,2021-05-03 17:59:59
INS-W_923,2021-05-03,morning,24.0,886.0,2021-05-03 05:59:59
INS-W_923,2021-05-03,night,6.0,151.0,2021-05-03 23:59:59
INS-W_923,2021-05-04,afternoon,27.0,4984.0,2021-05-04 11:59:59
INS-W_923,2021-05-04,evening,15.0,568.0,2021-05-04 17:59:59
INS-W_923,2021-05-04,morning,22.0,3421.0,2021-05-04 05:59:59
INS-W_923,2021-05-04,night,9.0,207.0,2021-05-04 23:59:59
INS-W_923,2021-05-05,afternoon,15.0,663.0,2021-05-05 11:59:59
INS-W_923,2021-05-05,evening,26.0,1235.0,2021-05-05 17:59:59
INS-W_923,2021-05-05,morning,21.0,1712.0,2021-05-05 05:59:59
INS-W_923,2021-05-05,night,3.0,69.0,2021-05-05 23:59:59
INS-W_923,2021-05-06,afternoon,38.0,6209.0,2021-05-06 11:59:59
INS-W_923,2021-05-06,evening,13.0,1301.0,2021-05-06 17:59:59
INS-W_923,2021-05-06,morning,21.0,3334.0,2021-05-06 05:59:59
INS-W_923,2021-05-06,night,2.0,75.0,2021-05-06 23:59:59
INS-W_923,2021-05-07,afternoon,35.0,2353.0,2021-05-07 11:59:59
INS-W_923,2021-05-07,evening,12.0,849.0,2021-05-07 17:59:59
INS-W_923,2021-05-07,morning,21.0,1814.0,2021-05-07 05:59:59
INS-W_923,2021-05-07,night,12.0,637.0,2021-05-07 23:59:59
INS-W_923,2021-05-08,afternoon,40.0,3221.0,2021-05-08 11:59:59
INS-W_923,2021-05-08,evening,23.0,7947.0,2021-05-08 17:59:59
INS-W_923,2021-05-08,morning,18.0,2512.0,2021-05-08 05:59:59
INS-W_923,2021-05-08,night,4.0,49.0,2021-05-08 23:59:59
INS-W_923,2021-05-09,afternoon,4.0,643.0,2021-05-09 11:59:59
INS-W_923,2021-05-09,evening,1.0,0.0,2021-05-09 17:59:59
INS-W_923,2021-05-09,morning,9.0,1094.0,2021-05-09 05:59:59
INS-W_923,2021-05-09,night,13.0,531.0,2021-05-09 23:59:59
INS-W_923,2021-05-10,afternoon,,,2021-05-10 11:59:59
INS-W_923,2021-05-10,evening,,,2021-05-10 17:59:59
INS-W_923,2021-05-10,morning,,,2021-05-10 05:59:59
INS-W_923,2021-05-10,night,,,2021-05-10 23:59:59
INS-W_923,2021-05-11,afternoon,29.0,2412.0,2021-05-11 11:59:59
INS-W_923,2021-05-11,evening,18.0,737.0,2021-05-11 17:59:59
INS-W_923,2021-05-11,morning,6.0,1001.0,2021-05-11 05:59:59
INS-W_923,2021-05-11,night,1.0,0.0,2021-05-11 23:59:59
INS-W_923,2021-05-12,afternoon,23.0,4646.0,2021-05-12 11:59:59
INS-W_923,2021-05-12,evening,9.0,364.0,2021-05-12 17:59:59
INS-W_923,2021-05-12,morning,17.0,1062.0,2021-05-12 05:59:59
INS-W_923,2021-05-12,night,5.0,95.0,2021-05-12 23:59:59
INS-W_923,2021-05-13,afternoon,20.0,1063.0,2021-05-13 11:59:59
INS-W_923,2021-05-13,evening,16.0,889.0,2021-05-13 17:59:59
INS-W_923,2021-05-13,morning,22.0,1344.0,2021-05-13 05:59:59
INS-W_923,2021-05-13,night,3.0,56.0,2021-05-13 23:59:59
INS-W_923,2021-05-14,afternoon,25.0,5083.0,2021-05-14 11:59:59
INS-W_923,2021-05-14,evening,25.0,5579.0,2021-05-14 17:59:59
INS-W_923,2021-05-14,morning,22.0,1738.0,2021-05-14 05:59:59
INS-W_923,2021-05-14,night,8.0,183.0,2021-05-14 23:59:59
INS-W_923,2021-05-15,afternoon,11.0,763.0,2021-05-15 11:59:59
INS-W_923,2021-05-15,evening,12.0,557.0,2021-05-15 17:59:59
INS-W_923,2021-05-15,morning,21.0,1730.0,2021-05-15 05:59:59
INS-W_923,2021-05-15,night,17.0,1205.0,2021-05-15 23:59:59
INS-W_923,2021-05-16,afternoon,22.0,4615.0,2021-05-16 11:59:59
INS-W_923,2021-05-16,evening,26.0,2448.0,2021-05-16 17:59:59
INS-W_923,2021-05-16,morning,21.0,2033.0,2021-05-16 05:59:59
INS-W_923,2021-05-16,night,1.0,30.0,2021-05-16 23:59:59
INS-W_923,2021-05-17,afternoon,30.0,3085.0,2021-05-17 11:59:59
INS-W_923,2021-05-17,evening,13.0,637.0,2021-05-17 17:59:59
INS-W_923,2021-05-17,morning,28.0,2030.0,2021-05-17 05:59:59
INS-W_923,2021-05-17,night,6.0,329.0,2021-05-17 23:59:59
INS-W_923,2021-05-18,afternoon,20.0,1079.0,2021-05-18 11:59:59
INS-W_923,2021-05-18,evening,10.0,277.0,2021-05-18 17:59:59
INS-W_923,2021-05-18,morning,19.0,1018.0,2021-05-18 05:59:59
INS-W_923,2021-05-18,night,6.0,283.0,2021-05-18 23:59:59
INS-W_923,2021-05-19,afternoon,18.0,628.0,2021-05-19 11:59:59
INS-W_923,2021-05-19,evening,23.0,771.0,2021-05-19 17:59:59
INS-W_923,2021-05-19,morning,18.0,1246.0,2021-05-19 05:59:59
INS-W_923,2021-05-19,night,2.0,34.0,2021-05-19 23:59:59
INS-W_923,2021-05-20,afternoon,1.0,0.0,2021-05-20 11:59:59
INS-W_923,2021-05-20,evening,1.0,0.0,2021-05-20 17:59:59
INS-W_923,2021-05-20,morning,11.0,349.0,2021-05-20 05:59:59
INS-W_923,2021-05-20,night,5.0,182.0,2021-05-20 23:59:59
INS-W_923,2021-05-21,afternoon,,,2021-05-21 11:59:59
INS-W_923,2021-05-21,evening,,,2021-05-21 17:59:59
INS-W_923,2021-05-21,morning,,,2021-05-21 05:59:59
INS-W_923,2021-05-21,night,,,2021-05-21 23:59:59
INS-W_923,2021-05-22,afternoon,31.0,3785.0,2021-05-22 11:59:59
INS-W_923,2021-05-22,evening,22.0,5082.0,2021-05-22 17:59:59
INS-W_923,2021-05-22,morning,9.0,1014.0,2021-05-22 05:59:59
INS-W_923,2021-05-22,night,1.0,0.0,2021-05-22 23:59:59
INS-W_923,2021-05-23,afternoon,39.0,2435.0,2021-05-23 11:59:59
INS-W_923,2021-05-23,evening,9.0,277.0,2021-05-23 17:59:59
INS-W_923,2021-05-23,morning,20.0,1139.0,2021-05-23 05:59:59
INS-W_923,2021-05-23,night,10.0,1171.0,2021-05-23 23:59:59
INS-W_923,2021-05-24,afternoon,10.0,295.0,2021-05-24 11:59:59
INS-W_923,2021-05-24,evening,20.0,1333.0,2021-05-24 17:59:59
INS-W_923,2021-05-24,morning,18.0,678.0,2021-05-24 05:59:59
